SaleID,Time,Service_Arts_time,Service_Elem_School_time,Service_Golf_time,Service_Gym_time,Service_High_School_time,Service_Historic_time,Service_ISU_time,Service_Library_time,Service_Medical_time,Service_Organic_Groceries_time,Service_Park_time,Service_Recreation_time,Service_Religion_time,Service_Restaurant_time,Service_Shopping_time,Service_Spa_time,Closest_5_feature,Closest_all_feature,Central_historic_feature,num_biz_180s_feature,num_biz_480s_feature,Rcrd_Yr,Inst1_Yr,LotArea,YrBuilt,TtlBsmtSF,Fireplaces,PoolArea,GarYrBlt,Cars,GarageArea,TotalArea,TotalArea_Gar,Has_Fireplace,Has_Garage,Has_Bsmt,AsbShng_Ext,BrkComm_Ext,BrkFace_Ext,CemntBd_Ext,HdBoard_Ext,ImStucc_Ext,MetalSd_Ext,No Data_Ext,Plywood_Ext,Stone_Ext,Stucco_Ext,VinylSd_Ext,Wd Sdng_Ext,WdShing_Ext,2 Types_GrType,Attachd_GrType,Basment_GrType,BuiltIn_GrType,Carport_GrType,Detachd_GrType,No Data_GrType,None_GrType,1_Story_HsStyle,1_5_Fin_HsStyle,1_5_Unf_HsStyle,2_Story_HsStyle,2_5_Fin_HsStyle,2_5_Unf_HsStyle,No_Data_HsStyle,S_Foyer_HsStyle,S_Level_HsStyle
9020,98.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.28,213.23888888888888,140.7,11,18,2021.0,2021.0,6130.0,1938.0,735.0,2.0,0.0,1938.0,1.0,216.0,1705.0,1921.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9021,98.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.28,213.23888888888888,140.7,11,18,2021.0,2021.0,6130.0,1938.0,735.0,2.0,0.0,1938.0,1.0,216.0,1705.0,1921.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9071,107.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115.9,202.60000000000002,142.7,10,18,2021.0,2021.0,6120.0,1922.0,897.0,0.0,0.0,2002.0,1.0,225.0,2045.0,2270.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9086,96.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.94000000000001,200.01666666666668,123.5,10,18,2021.0,2021.0,6240.0,1938.0,948.0,0.0,0.0,1999.0,1.0,676.0,2422.0,3098.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9093,109.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129.12,213.65555555555557,155.7,11,18,2021.0,2021.0,6120.0,1928.0,816.0,0.0,0.0,0.0,0.0,0.0,1632.0,1632.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9114,93.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.9,191.69444444444446,128.7,10,18,2021.0,2021.0,6240.0,1934.0,864.0,1.0,0.0,1934.0,1.0,260.0,1887.0,2147.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9127,65.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.86,162.47222222222223,100.4,11,18,2021.0,2021.0,6120.0,1949.0,973.0,0.0,0.0,1946.0,2.0,370.0,2657.0,3027.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9139,56.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.26,156.7388888888889,91.8,11,18,2021.0,2021.0,6240.0,1928.0,1032.0,0.0,0.0,1928.0,1.0,216.0,2064.0,2280.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9187,50.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.85999999999999,151.91111111111113,85.4,11,18,2021.0,2021.0,4950.0,1926.0,1031.0,0.0,0.0,1960.0,2.0,572.0,2334.0,2906.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9274,45.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.78,168.23333333333332,88.0,11,18,2021.0,2021.0,6550.0,1940.0,755.0,0.0,0.0,1940.0,2.0,370.0,2112.0,2482.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9276,45.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.38,168.42777777777778,87.6,11,18,2022.0,2022.0,9894.0,1923.0,1411.0,1.0,0.0,1923.0,1.0,240.0,2822.0,3062.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9299,60.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.22,176.3111111111111,99.9,11,18,2021.0,2021.0,9300.0,1920.0,1060.0,1.0,0.0,1920.0,1.0,240.0,2150.0,2390.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9301,62.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.72,178.53333333333333,102.4,11,18,2021.0,2021.0,9692.0,1920.0,816.0,0.0,0.0,1969.0,2.0,528.0,2257.0,2785.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9331,63.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.44,167.38888888888889,84.8,11,18,2021.0,2021.0,12840.0,1880.0,616.0,0.0,0.0,1900.0,3.0,850.0,2604.0,3454.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9345,42.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.86,144.35000000000002,59.0,11,18,2021.0,2021.0,8094.0,1918.0,649.0,0.0,0.0,0.0,0.0,0.0,1947.0,1947.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9352,68.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.78,168.41111111111113,85.1,11,18,2021.0,2021.0,8080.0,1915.0,1048.0,0.0,0.0,1930.0,2.0,576.0,2816.0,3392.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9365,47.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.120000000000005,159.4888888888889,77.1,11,18,2021.0,2021.0,5680.0,1901.0,544.0,1.0,0.0,2013.0,2.0,440.0,2002.0,2442.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9371,26.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.67999999999999,139.59444444444443,53.8,11,18,2021.0,2021.0,5310.0,1910.0,485.0,0.0,0.0,1950.0,1.0,255.0,2120.0,2375.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9376,18.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.08,145.05,61.3,11,18,2021.0,2021.0,4118.0,1941.0,693.0,0.0,0.0,0.0,0.0,0.0,1386.0,1386.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9379,30.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.660000000000004,134.55555555555554,46.8,11,18,2021.0,2021.0,12240.0,1897.0,1378.0,0.0,0.0,1955.0,2.0,672.0,4161.0,4833.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9382,35.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.4,144.14444444444445,57.5,11,18,2021.0,2021.0,8520.0,1907.0,1055.0,0.0,0.0,1920.0,2.0,360.0,3262.0,3622.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9393,101.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112.24000000000001,181.7388888888889,127.4,10,18,2021.0,2021.0,5075.0,1925.0,780.0,0.0,0.0,0.0,0.0,0.0,1560.0,1560.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9412,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92.12,180.25,106.8,10,18,2021.0,2021.0,7800.0,1955.0,0.0,0.0,0.0,1959.0,1.0,432.0,825.0,1257.0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9439,99.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.72,198.78333333333333,163.4,9,18,2021.0,2021.0,10440.0,1924.0,878.0,1.0,0.0,1968.0,2.0,528.0,2712.0,3240.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9441,108.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124.74000000000001,199.97222222222223,148.3,9,18,2021.0,2021.0,20988.0,1935.0,1022.0,2.0,0.0,1935.0,2.0,369.0,3511.0,3880.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9457,86.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111.82000000000001,192.0111111111111,126.5,9,18,2021.0,2021.0,7200.0,1910.0,796.0,0.0,0.0,1960.0,1.0,468.0,2388.0,2856.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9466,109.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125.35999999999999,197.11111111111111,136.1,9,18,2021.0,2021.0,7200.0,1938.0,803.0,0.0,0.0,1951.0,1.0,297.0,2163.0,2460.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9477,88.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.04,184.34444444444443,140.7,9,18,2021.0,2021.0,9786.0,1925.0,927.0,2.0,0.0,2005.0,1.0,336.0,2921.0,3257.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9486,83.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.58,193.14999999999998,157.7,9,18,2021.0,2021.0,9128.0,1937.0,780.0,1.0,0.0,1975.0,3.0,735.0,2386.0,3121.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9495,89.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.58,176.3111111111111,123.6,10,18,2021.0,2021.0,10320.0,1914.0,1080.0,0.0,0.0,1973.0,1.0,308.0,3015.0,3323.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9569,22.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.260000000000005,153.19444444444446,68.0,11,18,2021.0,2021.0,5852.0,1902.0,1020.0,0.0,0.0,0.0,0.0,0.0,2884.0,2884.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9571,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.1,154.2888888888889,70.8,11,18,2021.0,2021.0,5586.0,1920.0,901.0,0.0,0.0,0.0,0.0,0.0,2099.0,2099.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9635,205.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0,338.2722222222222,379.1,0,16,2021.0,2021.0,9488.0,1947.0,1046.0,0.0,0.0,1947.0,1.0,240.0,2100.0,2340.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9710,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.34,331.5,405.7,4,17,2021.0,2021.0,6420.0,1950.0,960.0,0.0,0.0,1950.0,2.0,400.0,2880.0,3280.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9823,150.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187.34,356.42777777777775,430.7,1,16,2021.0,2021.0,6001.0,1940.0,600.0,0.0,0.0,1940.0,1.0,231.0,1519.0,1750.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9828,164.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201.84,369.01666666666665,445.2,1,15,2021.0,2021.0,7800.0,1935.0,450.0,0.0,0.0,0.0,0.0,0.0,1266.0,1266.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9891,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.28,323.67777777777775,384.7,4,17,2021.0,2021.0,9780.0,1934.0,585.0,0.0,0.0,0.0,0.0,0.0,1697.0,1697.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10104,240.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347.08000000000004,475.96666666666664,560.7,0,9,2021.0,2021.0,8750.0,1964.0,816.0,1.0,0.0,1969.0,1.0,392.0,2051.0,2443.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10107,270.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323.44,444.43333333333334,494.0,0,11,2021.0,2021.0,8794.0,1964.0,992.0,0.0,0.0,1964.0,1.0,294.0,1984.0,2278.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10109,270.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323.2,444.1222222222222,493.6,0,11,2021.0,2021.0,8400.0,1963.0,988.0,0.0,0.0,1964.0,1.0,301.0,1976.0,2277.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10117,282.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315.76,434.4777777777778,481.2,0,11,2021.0,2021.0,14299.0,1976.0,0.0,0.0,0.0,1976.0,2.0,539.0,1748.0,2287.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10130,293.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307.06,422.7111111111111,466.7,0,14,2021.0,2021.0,9750.0,1926.0,780.0,0.0,0.0,1976.0,1.0,404.0,1825.0,2229.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10137,326.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340.08000000000004,455.78888888888895,499.8,0,11,2021.0,2021.0,12000.0,1966.0,1020.0,1.0,0.0,1966.0,2.0,440.0,2040.0,2480.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10181,301.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,394.88,517.1666666666666,581.4,0,8,2021.0,2021.0,11184.0,1978.0,918.0,1.0,0.0,1978.0,2.0,440.0,2601.0,3041.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10185,291.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,384.18,506.46666666666664,570.7,0,8,2021.0,2021.0,11610.0,1967.0,1052.0,1.0,0.0,1967.0,1.0,313.0,2104.0,2417.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10196,276.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358.4,480.3277777777778,536.0,0,8,2021.0,2021.0,10366.0,1964.0,912.0,0.0,0.0,1964.0,1.0,336.0,1846.0,2182.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10213,240.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,351.65999999999997,488.21666666666664,585.0,0,9,2021.0,2021.0,10828.0,1968.0,1052.0,0.0,0.0,1968.0,1.0,288.0,2104.0,2392.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10221,224.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,335.96000000000004,483.97222222222223,592.3,0,9,2021.0,2021.0,7800.0,1967.0,864.0,0.0,0.0,1967.0,1.0,288.0,1763.0,2051.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10241,265.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,372.36,500.6166666666667,584.3,0,8,2021.0,2021.0,10167.0,1968.0,1207.0,1.0,0.0,1968.0,2.0,541.0,2714.0,3255.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10249,238.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349.65999999999997,488.21666666666664,587.0,0,9,2021.0,2021.0,9364.0,1969.0,663.0,0.0,0.0,1969.0,1.0,299.0,2015.0,2314.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10262,269.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365.2,488.21666666666664,556.1,0,8,2021.0,2021.0,8125.0,1968.0,925.0,0.0,0.0,1968.0,1.0,252.0,1850.0,2102.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10283,271.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,376.71999999999997,503.1166666666667,583.7,0,8,2021.0,2021.0,10855.0,1969.0,1255.0,0.0,0.0,1969.0,2.0,549.0,2510.0,3059.0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10307,330.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,344.48,460.18888888888887,504.2,0,10,2021.0,2021.0,43300.0,1935.0,848.0,0.0,0.0,0.0,0.0,0.0,2530.0,2530.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10432,338.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,355.04,471.9333333333333,516.4,0,10,2021.0,2021.0,10486.0,1961.0,796.0,1.0,0.0,1961.0,2.0,484.0,4404.0,4888.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10476,233.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254.26,363.26666666666665,418.2,0,16,2021.0,2021.0,9000.0,1947.0,0.0,0.0,0.0,1999.0,2.0,576.0,2021.0,2597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10482,247.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,267.88,376.2111111111111,430.3,0,15,2021.0,2021.0,11250.0,1947.0,645.0,1.0,0.0,1978.0,1.0,323.0,2315.0,2638.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10508,227.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,338.65999999999997,495.0833333333333,611.3,0,8,2021.0,2021.0,13970.0,1972.0,1261.0,1.0,0.0,1972.0,2.0,576.0,2536.0,3112.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10550,247.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292.12,470.19444444444446,548.0,0,7,2021.0,2021.0,3400.0,1981.0,650.0,0.0,0.0,1981.0,1.0,450.0,2584.0,3034.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10663,213.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258.12,432.53333333333336,514.0,0,10,2021.0,2021.0,12342.0,1940.0,861.0,0.0,0.0,1961.0,2.0,539.0,1722.0,2261.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10765,213.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.0,397.3833333333333,454.2,0,13,2021.0,2021.0,43896.0,1908.0,1717.0,1.0,0.0,2011.0,3.0,890.0,5710.0,6600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10780,207.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.24,412.02777777777777,487.6,0,11,2021.0,2021.0,10447.0,1940.0,563.0,1.0,0.0,1940.0,1.0,215.0,1754.0,1969.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10785,207.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.44,412.2277777777778,487.8,0,11,2021.0,2021.0,8592.0,1955.0,1260.0,1.0,0.0,1955.0,1.0,264.0,2650.0,2914.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10788,205.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.03999999999996,410.2055555555555,486.4,0,11,2021.0,2021.0,11479.0,1950.0,663.0,1.0,0.0,1987.0,1.0,467.0,1737.0,2204.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10825,174.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221.45999999999998,384.3722222222222,454.8,1,14,2021.0,2021.0,9400.0,1929.0,767.0,1.0,0.0,1929.0,1.0,326.0,2159.0,2485.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10828,172.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.38000000000002,382.7722222222222,453.0,1,14,2021.0,2021.0,9400.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10830,167.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215.78000000000003,378.02777777777777,448.2,1,14,2021.0,2021.0,9400.0,1928.0,715.0,0.0,0.0,1925.0,1.0,210.0,1836.0,2046.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10878,220.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.28,424.5444444444445,501.2,0,10,2021.0,2021.0,10125.0,1956.0,1005.0,0.0,0.0,1956.0,1.0,308.0,2010.0,2318.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10881,231.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268.88,435.4111111111111,511.8,0,10,2021.0,2021.0,10514.0,1954.0,1232.0,1.0,0.0,1954.0,1.0,420.0,2730.0,3150.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10928,178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215.24,383.27777777777777,458.6,1,13,2021.0,2021.0,6420.0,1952.0,980.0,0.0,0.0,1952.0,1.0,308.0,2128.0,2436.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10935,174.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211.24,378.1166666666667,454.6,1,14,2021.0,2021.0,7260.0,1920.0,770.0,0.0,0.0,1954.0,1.0,280.0,1540.0,1820.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10956,167.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206.28000000000003,370.9944444444444,447.8,1,14,2021.0,2021.0,7280.0,1920.0,641.0,0.0,0.0,0.0,0.0,0.0,1452.0,1452.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10990,182.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223.2,386.5777777777778,463.3,0,14,2021.0,2021.0,3869.0,1984.0,1038.0,0.0,0.0,1984.0,1.0,264.0,2076.0,2340.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
